molecule,conformer_id,plane_angle_deg,interplane_distance_A,pi_overlap_pct,centroid_distance_A,slip_stack_A,bridge_dihedral_L_deg,bridge_dihedral_R_deg,energy_kcal_mol,geometry_warnings,rel_energy_kcal_mol,classification,excimer_score
smiles_input,24,39.996211671608556,5.452255609994316,52.6918866383466,5.609294278405366,1.3179875056451364,-116.27351564537592,37.48004666955864,318.02358390992606,,9.156748036961346,monomer,0.4161702614720369
smiles_input,25,54.419378424570475,6.311793117119922,0.0,6.609756569460444,1.9621797966045489,-114.58918271539056,37.39302997802805,316.67013673875715,,7.803300865792437,monomer,0.02790310787714763
smiles_input,26,46.57207472460284,6.041527734009196,0.7662635677735219,7.333254172041829,4.156508076615105,-126.3953459973698,37.3083279512528,318.0296496569253,,9.162813783960587,monomer,0.04797055496614812
smiles_input,27,22.449707341351964,5.617324281258907,0.0285127965754848,6.456796058441664,3.1836901952744903,-115.65281789667903,-42.583108057090016,318.6396656970729,,9.772829824108214,monomer,0.16222638044893756
smiles_input,28,28.1173358444021,5.0342681427296245,20.178430263517054,6.145383370763647,3.524468901941965,-117.1889428859067,-41.31935587910734,318.4422173823029,,9.575381509338172,monomer,0.22301449526664863
smiles_input,29,25.79025136535185,3.3485354101007383,2.347044663850061,6.794024472783266,5.911520882486961,-115.97604319228907,37.69254105612009,315.36361973020746,,6.496783857242747,monomer,0.1223545137457058
smiles_input,30,84.24820853334415,2.1944406145515134,0.0,6.763450600812322,6.397553783973634,-118.00957164972587,-37.75289000749502,316.8527141734637,interplane_distance unreliable at angle 84.2 deg (>60 deg),7.985878300498996,monomer,0.029324275779477445
smiles_input,31,25.412591857225575,3.991296699576951,0.20149463560940292,6.112907481673854,4.630031159231038,-116.78055665822953,37.49191921431266,313.46294363056916,,4.596107757604443,monomer,0.17295685471418273
smiles_input,32,69.37730827658903,6.037322799788194,30.67051901464274,8.260321803797225,5.637698973290921,-116.1941474695615,37.612620150784444,317.90698339029836,interplane_distance unreliable at angle 69.4 deg (>60 deg),9.04014751733365,monomer,0.0685412868608034
smiles_input,33,64.9709402074526,4.5650382137721905,7.603528133753903,8.429758311827829,7.086695372501204,-117.84384472665599,41.95830023205047,318.8308419545109,interplane_distance unreliable at angle 65.0 deg (>60 deg),9.964006081546188,monomer,0.003771088035597328
smiles_input,34,36.716979642373126,8.19295257720562,0.0,10.850614427730635,7.114166256627409,-115.11639923966945,-41.940691941586834,318.77636354455854,,9.909527671593821,monomer,0.008983374901603423
